transaction_id,Store,Country,SKU,Date,Channel,Promotion,Units Sold,Unit Price,Discount,Revenue,Margin %,Margin
TXN_021598,Amazon Fresh,India,Ferrero Rocher 16pc,22-02-2026,Offline,None,137,464,0.0,63568.0,29,18434.72
TXN_021599,Tesco,Australia,Ferrero Rocher 32pc,21-02-2026,Online,None,157,706,0.0,110842.0,37,41011.54
TXN_021600,Walmart,UK,Ferrero Rocher 24pc,20-02-2026,Offline,Buy1Get1,108,618,0.5,33372.0,31,10345.32
TXN_021601,Walmart,USA,Ferrero Collection 15pc,21-02-2026,Online,None,174,617,0.0,107358.0,36,38648.88
TXN_021602,Costco,UK,Ferrero Rocher 32pc,16-02-2026,Retail,None,162,706,0.0,114372.0,30,34311.6
TXN_021603,Walmart,UAE,Ferrero Rocher 32pc,19-02-2026,Retail,None,49,716,0.0,35084.0,32,11226.88
TXN_021604,Walmart,Australia,Ferrero Rocher 16pc,22-02-2026,Online,Valentine Promo,50,478,0.15,20315.0,35,7110.25
TXN_021605,Walmart,Singapore,Ferrero Collection 15pc,17-02-2026,Wholesale,None,78,629,0.0,49062.0,25,12265.5
TXN_021606,Amazon Fresh,UAE,Ferrero Rocher T3,16-02-2026,Offline,None,194,149,0.0,28906.0,30,8671.8
TXN_021607,Amazon Fresh,UK,Ferrero Rocher 24pc,16-02-2026,Wholesale,Christmas Promo,67,619,0.25,31104.75,26,8087.24
TXN_021608,Carrefour,Canada,Ferrero Rocher 32pc,20-02-2026,Online,None,127,704,0.0,89408.0,36,32186.88
TXN_021609,Amazon Fresh,India,Ferrero Collection 15pc,18-02-2026,Online,None,41,629,0.0,25789.0,37,9541.93
TXN_021610,Tesco,Singapore,Ferrero Rocher 24pc,18-02-2026,Wholesale,Christmas Promo,75,631,0.25,35493.75,29,10293.19
TXN_021611,Amazon Fresh,UK,Ferrero Collection 15pc,20-02-2026,Wholesale,None,152,642,0.0,97584.0,26,25371.84
TXN_021612,Walmart,Singapore,Ferrero Rocher 24pc,22-02-2026,Retail,Valentine Promo,105,628,0.15,56049.0,30,16814.7
TXN_021613,Amazon Fresh,Australia,Ferrero Rocher 32pc,18-02-2026,Offline,Christmas Promo,32,741,0.25,17784.0,29,5157.36
TXN_021614,Walmart,UK,Ferrero Collection 15pc,16-02-2026,Retail,None,212,649,0.0,137588.0,33,45404.04
TXN_021615,Tesco,USA,Ferrero Rocher 24pc,16-02-2026,Online,None,59,604,0.0,35636.0,39,13898.04
TXN_021616,Walmart,Singapore,Ferrero Rocher 24pc,18-02-2026,Wholesale,None,111,642,0.0,71262.0,27,19240.74
TXN_021617,Tesco,Australia,Ferrero Collection 15pc,19-02-2026,Wholesale,Diwali Promo,119,644,0.15,65140.6,30,19542.18
TXN_021618,Walmart,Australia,Ferrero Rocher T3,19-02-2026,Wholesale,None,168,129,0.0,21672.0,28,6068.16
TXN_021619,Carrefour,India,Ferrero Collection 15pc,22-02-2026,Wholesale,None,79,601,0.0,47479.0,29,13768.91
TXN_021620,Walmart,UK,Ferrero Rocher T3,22-02-2026,Wholesale,Buy1Get1,36,122,0.5,2196.0,25,549.0
TXN_021621,Carrefour,UAE,Ferrero Rocher 16pc,19-02-2026,Online,None,174,489,0.0,85086.0,36,30630.96
TXN_021622,Tesco,Australia,Ferrero Rocher 24pc,17-02-2026,Wholesale,None,128,621,0.0,79488.0,25,19872.0
TXN_021623,Tesco,Australia,Ferrero Collection 15pc,18-02-2026,Wholesale,None,99,645,0.0,63855.0,28,17879.4
TXN_021624,Amazon Fresh,Australia,Ferrero Rocher T3,19-02-2026,Online,None,131,150,0.0,19650.0,35,6877.5
TXN_021625,Costco,UK,Ferrero Rocher 24pc,18-02-2026,Retail,Diwali Promo,187,634,0.15,100774.3,34,34263.26
TXN_021626,Amazon Fresh,UAE,Ferrero Rocher 24pc,18-02-2026,Retail,None,74,606,0.0,44844.0,31,13901.64
TXN_021627,Tesco,UAE,Ferrero Collection 15pc,16-02-2026,Retail,Diwali Promo,149,605,0.15,76623.25,35,26818.14
TXN_021628,Carrefour,Canada,Ferrero Rocher 32pc,22-02-2026,Wholesale,None,135,739,0.0,99765.0,28,27934.2
TXN_021629,Carrefour,Australia,Ferrero Rocher T3,21-02-2026,Online,None,87,146,0.0,12702.0,38,4826.76
TXN_021630,Tesco,Australia,Ferrero Rocher 32pc,16-02-2026,Offline,Christmas Promo,176,721,0.25,95172.0,31,29503.32
TXN_021631,Costco,Australia,Ferrero Rocher T3,19-02-2026,Offline,None,23,128,0.0,2944.0,33,971.52
TXN_021632,Walmart,Canada,Ferrero Rocher T3,18-02-2026,Offline,None,99,144,0.0,14256.0,30,4276.8
TXN_021633,Walmart,UAE,Ferrero Rocher 16pc,21-02-2026,Online,Valentine Promo,56,488,0.15,23228.8,40,9291.52
TXN_021634,Walmart,UAE,Ferrero Rocher T3,18-02-2026,Retail,None,129,143,0.0,18447.0,32,5903.04
TXN_021635,Tesco,Canada,Ferrero Rocher 24pc,21-02-2026,Online,None,71,650,0.0,46150.0,40,18460.0
TXN_021636,Carrefour,UK,Ferrero Rocher 16pc,21-02-2026,Offline,None,134,455,0.0,60970.0,31,18900.7
TXN_021637,Amazon Fresh,Canada,Ferrero Collection 15pc,20-02-2026,Offline,None,98,643,0.0,63014.0,28,17643.92
TXN_021638,Amazon Fresh,Australia,Ferrero Rocher 24pc,19-02-2026,Retail,None,155,624,0.0,96720.0,32,30950.4
TXN_021639,Tesco,Singapore,Ferrero Collection 15pc,17-02-2026,Offline,None,105,626,0.0,65730.0,28,18404.4
TXN_021640,Amazon Fresh,Canada,Ferrero Rocher 16pc,19-02-2026,Online,NewYear Sale,123,467,0.2,45952.8,35,16083.48
TXN_021641,Carrefour,Australia,Ferrero Rocher 24pc,19-02-2026,Wholesale,None,128,619,0.0,79232.0,26,20600.32
TXN_021642,Costco,UK,Ferrero Rocher 16pc,21-02-2026,Online,Diwali Promo,197,483,0.15,80878.35,36,29116.21
TXN_021643,Costco,USA,Ferrero Rocher 24pc,18-02-2026,Wholesale,None,240,618,0.0,148320.0,27,40046.4
TXN_021644,Walmart,Canada,Ferrero Rocher 24pc,19-02-2026,Wholesale,None,200,603,0.0,120600.0,25,30150.0
TXN_021645,Tesco,Singapore,Ferrero Rocher 32pc,21-02-2026,Retail,Valentine Promo,108,700,0.15,64260.0,34,21848.4
TXN_021646,Carrefour,USA,Ferrero Rocher 16pc,19-02-2026,Online,None,131,497,0.0,65107.0,35,22787.45
TXN_021647,Costco,India,Ferrero Rocher 16pc,21-02-2026,Online,None,136,491,0.0,66776.0,37,24707.12
TXN_021648,Walmart,Australia,Ferrero Rocher T3,19-02-2026,Wholesale,None,44,124,0.0,5456.0,29,1582.24
TXN_021649,Carrefour,UAE,Ferrero Rocher 24pc,20-02-2026,Offline,None,101,631,0.0,63731.0,33,21031.23
TXN_021650,Walmart,UAE,Ferrero Rocher 16pc,21-02-2026,Offline,None,105,488,0.0,51240.0,28,14347.2
TXN_021651,Tesco,USA,Ferrero Rocher 24pc,18-02-2026,Retail,None,245,603,0.0,147735.0,34,50229.9
TXN_021652,Costco,Australia,Ferrero Collection 15pc,21-02-2026,Offline,None,10,606,0.0,6060.0,29,1757.4
TXN_021653,Costco,UAE,Ferrero Rocher 16pc,22-02-2026,Offline,None,63,463,0.0,29169.0,33,9625.77
TXN_021654,Costco,Australia,Ferrero Rocher 16pc,19-02-2026,Online,None,38,461,0.0,17518.0,37,6481.66
TXN_021655,Carrefour,Australia,Ferrero Rocher 16pc,16-02-2026,Wholesale,None,20,474,0.0,9480.0,26,2464.8
TXN_021656,Amazon Fresh,Australia,Ferrero Rocher 32pc,18-02-2026,Offline,None,117,749,0.0,87633.0,33,28918.89
TXN_021657,Costco,USA,Ferrero Rocher T3,21-02-2026,Wholesale,None,228,127,0.0,28956.0,28,8107.68
TXN_021658,Costco,Australia,Ferrero Rocher 32pc,19-02-2026,Retail,None,107,736,0.0,78752.0,30,23625.6
TXN_021659,Walmart,UAE,Ferrero Rocher 32pc,20-02-2026,Online,None,186,731,0.0,135966.0,38,51667.08
TXN_021660,Costco,Australia,Ferrero Rocher T3,18-02-2026,Wholesale,NewYear Sale,181,147,0.2,21285.6,29,6172.82
TXN_021661,Amazon Fresh,Canada,Ferrero Collection 15pc,19-02-2026,Offline,None,146,617,0.0,90082.0,32,28826.24
TXN_021662,Amazon Fresh,India,Ferrero Rocher 24pc,19-02-2026,Online,None,68,604,0.0,41072.0,40,16428.8
TXN_021663,Amazon Fresh,USA,Ferrero Collection 15pc,22-02-2026,Offline,None,157,631,0.0,99067.0,31,30710.77
TXN_021664,Tesco,UAE,Ferrero Rocher 16pc,21-02-2026,Offline,None,182,465,0.0,84630.0,31,26235.3
TXN_021665,Tesco,Australia,Ferrero Collection 15pc,20-02-2026,Offline,Valentine Promo,106,616,0.15,55501.6,33,18315.53
TXN_021666,Carrefour,India,Ferrero Rocher T3,16-02-2026,Retail,None,27,125,0.0,3375.0,31,1046.25
TXN_021667,Amazon Fresh,USA,Ferrero Rocher 16pc,19-02-2026,Retail,Buy1Get1,226,466,0.5,52658.0,32,16850.56
TXN_021668,Costco,Singapore,Ferrero Rocher T3,19-02-2026,Offline,Diwali Promo,91,125,0.15,9668.75,29,2803.94
TXN_021669,Costco,India,Ferrero Collection 15pc,20-02-2026,Online,NewYear Sale,210,603,0.2,101304.0,39,39508.56
TXN_021670,Walmart,Canada,Ferrero Rocher 24pc,19-02-2026,Retail,None,46,617,0.0,28382.0,35,9933.7
TXN_021671,Walmart,Canada,Ferrero Rocher T3,17-02-2026,Offline,None,75,121,0.0,9075.0,28,2541.0
TXN_021672,Walmart,India,Ferrero Rocher 32pc,16-02-2026,Wholesale,None,100,705,0.0,70500.0,29,20445.0
TXN_021673,Costco,India,Ferrero Collection 15pc,22-02-2026,Wholesale,None,164,610,0.0,100040.0,30,30012.0
TXN_021674,Costco,Canada,Ferrero Rocher T3,21-02-2026,Wholesale,None,133,123,0.0,16359.0,26,4253.34
TXN_021675,Tesco,Singapore,Ferrero Rocher 32pc,17-02-2026,Online,None,75,729,0.0,54675.0,37,20229.75
TXN_021676,Costco,India,Ferrero Rocher 32pc,16-02-2026,Offline,Buy1Get1,146,704,0.5,51392.0,29,14903.68
TXN_021677,Amazon Fresh,Singapore,Ferrero Rocher 32pc,20-02-2026,Wholesale,None,10,746,0.0,7460.0,30,2238.0
TXN_021678,Costco,USA,Ferrero Rocher T3,17-02-2026,Offline,Buy1Get1,250,142,0.5,17750.0,29,5147.5
TXN_021679,Tesco,UAE,Ferrero Rocher T3,16-02-2026,Offline,None,81,145,0.0,11745.0,33,3875.85
TXN_021680,Walmart,UK,Ferrero Rocher 32pc,21-02-2026,Wholesale,None,225,702,0.0,157950.0,25,39487.5
TXN_021681,Tesco,USA,Ferrero Rocher T3,22-02-2026,Wholesale,None,167,140,0.0,23380.0,28,6546.4
TXN_021682,Walmart,UK,Ferrero Rocher 32pc,21-02-2026,Offline,None,58,734,0.0,42572.0,29,12345.88
TXN_021683,Carrefour,Canada,Ferrero Rocher 16pc,19-02-2026,Online,None,115,486,0.0,55890.0,36,20120.4
TXN_021684,Tesco,Canada,Ferrero Rocher T3,19-02-2026,Retail,None,166,130,0.0,21580.0,34,7337.2
TXN_021685,Amazon Fresh,USA,Ferrero Collection 15pc,21-02-2026,Offline,Valentine Promo,169,647,0.15,92941.55,32,29741.3
TXN_021686,Costco,UK,Ferrero Rocher 32pc,17-02-2026,Offline,Buy1Get1,126,712,0.5,44856.0,32,14353.92
TXN_021687,Amazon Fresh,India,Ferrero Rocher T3,19-02-2026,Online,NewYear Sale,39,125,0.2,3900.0,35,1365.0
TXN_021688,Tesco,UAE,Ferrero Rocher 32pc,18-02-2026,Online,None,79,732,0.0,57828.0,39,22552.92
TXN_021689,Carrefour,Singapore,Ferrero Rocher T3,22-02-2026,Online,Valentine Promo,16,140,0.15,1904.0,35,666.4
TXN_021690,Walmart,UK,Ferrero Rocher 24pc,22-02-2026,Wholesale,None,60,625,0.0,37500.0,29,10875.0
TXN_021691,Amazon Fresh,USA,Ferrero Rocher T3,18-02-2026,Offline,None,139,130,0.0,18070.0,32,5782.4
TXN_021692,Tesco,India,Ferrero Rocher 16pc,21-02-2026,Online,Christmas Promo,121,454,0.25,41200.5,37,15244.18
TXN_021693,Carrefour,Canada,Ferrero Rocher T3,18-02-2026,Retail,None,101,142,0.0,14342.0,32,4589.44
TXN_021694,Costco,USA,Ferrero Rocher 32pc,21-02-2026,Online,None,250,705,0.0,176250.0,37,65212.5
TXN_021695,Costco,Singapore,Ferrero Collection 15pc,22-02-2026,Online,Valentine Promo,142,601,0.15,72540.7,36,26114.65
TXN_021696,Tesco,UK,Ferrero Rocher T3,20-02-2026,Retail,None,208,139,0.0,28912.0,31,8962.72
TXN_021697,Carrefour,Australia,Ferrero Rocher 16pc,22-02-2026,Retail,Diwali Promo,11,451,0.15,4216.85,30,1265.05
TXN_021698,Costco,Australia,Ferrero Rocher T3,20-02-2026,Retail,None,171,136,0.0,23256.0,32,7441.92
TXN_021699,Carrefour,UK,Ferrero Rocher 16pc,18-02-2026,Online,None,33,485,0.0,16005.0,39,6241.95
TXN_021700,Carrefour,USA,Ferrero Rocher 32pc,17-02-2026,Wholesale,None,58,720,0.0,41760.0,26,10857.6
TXN_021701,Costco,Canada,Ferrero Rocher 16pc,22-02-2026,Offline,Christmas Promo,70,490,0.25,25725.0,30,7717.5
TXN_021702,Costco,UAE,Ferrero Collection 15pc,21-02-2026,Wholesale,Valentine Promo,158,618,0.15,82997.4,29,24069.25
TXN_021703,Walmart,USA,Ferrero Rocher T3,20-02-2026,Offline,None,250,125,0.0,31250.0,32,10000.0
TXN_021704,Carrefour,UK,Ferrero Collection 15pc,22-02-2026,Offline,NewYear Sale,28,626,0.2,14022.4,33,4627.39
TXN_021705,Costco,India,Ferrero Rocher 24pc,19-02-2026,Offline,None,113,614,0.0,69382.0,31,21508.42
TXN_021706,Tesco,Singapore,Ferrero Rocher 16pc,17-02-2026,Retail,None,67,481,0.0,32227.0,34,10957.18
TXN_021707,Tesco,USA,Ferrero Rocher 24pc,18-02-2026,Online,None,194,639,0.0,123966.0,40,49586.4
TXN_021708,Tesco,UAE,Ferrero Rocher 24pc,22-02-2026,Online,None,35,615,0.0,21525.0,35,7533.75
TXN_021709,Carrefour,Canada,Ferrero Rocher 24pc,21-02-2026,Offline,None,103,606,0.0,62418.0,28,17477.04
TXN_021710,Carrefour,Canada,Ferrero Rocher 32pc,18-02-2026,Wholesale,None,92,746,0.0,68632.0,26,17844.32
TXN_021711,Carrefour,USA,Ferrero Collection 15pc,16-02-2026,Retail,None,59,628,0.0,37052.0,35,12968.2
TXN_021712,Tesco,UK,Ferrero Collection 15pc,19-02-2026,Offline,Valentine Promo,169,618,0.15,88775.7,28,24857.2
TXN_021713,Tesco,UAE,Ferrero Rocher 32pc,22-02-2026,Offline,None,124,703,0.0,87172.0,29,25279.88
TXN_021714,Costco,India,Ferrero Rocher 24pc,21-02-2026,Online,None,172,625,0.0,107500.0,40,43000.0
TXN_021715,Tesco,Australia,Ferrero Rocher 16pc,18-02-2026,Online,Diwali Promo,106,465,0.15,41896.5,40,16758.6
TXN_021716,Costco,UAE,Ferrero Collection 15pc,19-02-2026,Retail,None,188,616,0.0,115808.0,33,38216.64
TXN_021717,Carrefour,Singapore,Ferrero Rocher 24pc,21-02-2026,Offline,NewYear Sale,51,635,0.2,25908.0,30,7772.4
TXN_021718,Costco,Singapore,Ferrero Rocher 24pc,22-02-2026,Offline,None,19,627,0.0,11913.0,32,3812.16
TXN_021719,Walmart,USA,Ferrero Rocher 32pc,19-02-2026,Offline,None,110,740,0.0,81400.0,32,26048.0
TXN_021720,Carrefour,Australia,Ferrero Rocher T3,20-02-2026,Retail,None,133,137,0.0,18221.0,31,5648.51
TXN_021721,Costco,Singapore,Ferrero Rocher T3,20-02-2026,Offline,None,32,126,0.0,4032.0,33,1330.56
TXN_021722,Costco,USA,Ferrero Rocher 16pc,22-02-2026,Offline,None,84,470,0.0,39480.0,30,11844.0
TXN_021723,Amazon Fresh,UK,Ferrero Collection 15pc,19-02-2026,Online,None,141,629,0.0,88689.0,39,34588.71
TXN_021724,Costco,Canada,Ferrero Rocher T3,20-02-2026,Wholesale,None,213,126,0.0,26838.0,26,6977.88
TXN_021725,Carrefour,Canada,Ferrero Rocher 32pc,17-02-2026,Offline,None,122,708,0.0,86376.0,31,26776.56
TXN_021726,Carrefour,UAE,Ferrero Rocher 16pc,16-02-2026,Wholesale,Valentine Promo,64,462,0.15,25132.8,27,6785.86
TXN_021727,Costco,Australia,Ferrero Rocher T3,19-02-2026,Retail,Valentine Promo,41,125,0.15,4356.25,33,1437.56
TXN_021728,Amazon Fresh,USA,Ferrero Rocher 32pc,17-02-2026,Online,Buy1Get1,203,715,0.5,72572.5,39,28303.28
TXN_021729,Walmart,India,Ferrero Rocher 16pc,22-02-2026,Retail,None,48,455,0.0,21840.0,35,7644.0
TXN_021730,Costco,Canada,Ferrero Rocher 24pc,21-02-2026,Wholesale,None,56,611,0.0,34216.0,26,8896.16
TXN_021731,Amazon Fresh,Australia,Ferrero Rocher T3,22-02-2026,Retail,None,86,136,0.0,11696.0,34,3976.64
TXN_021732,Tesco,UAE,Ferrero Rocher 24pc,17-02-2026,Retail,None,158,623,0.0,98434.0,30,29530.2
TXN_021733,Amazon Fresh,UK,Ferrero Rocher 32pc,17-02-2026,Retail,None,82,727,0.0,59614.0,31,18480.34
TXN_021734,Amazon Fresh,India,Ferrero Rocher 24pc,19-02-2026,Offline,Valentine Promo,195,614,0.15,101770.5,32,32566.56
TXN_021735,Tesco,UAE,Ferrero Rocher 16pc,20-02-2026,Wholesale,None,173,488,0.0,84424.0,28,23638.72
TXN_021736,Amazon Fresh,Canada,Ferrero Rocher 32pc,21-02-2026,Online,None,26,715,0.0,18590.0,36,6692.4
TXN_021737,Amazon Fresh,India,Ferrero Rocher 32pc,22-02-2026,Online,None,199,745,0.0,148255.0,40,59302.0
TXN_021738,Costco,Singapore,Ferrero Rocher T3,18-02-2026,Offline,None,75,150,0.0,11250.0,32,3600.0
TXN_021739,Tesco,Singapore,Ferrero Rocher T3,20-02-2026,Wholesale,None,137,130,0.0,17810.0,30,5343.0
TXN_021740,Amazon Fresh,UK,Ferrero Rocher T3,18-02-2026,Online,None,110,145,0.0,15950.0,35,5582.5
TXN_021741,Carrefour,Canada,Ferrero Rocher 32pc,16-02-2026,Offline,None,48,713,0.0,34224.0,28,9582.72
TXN_021742,Amazon Fresh,UAE,Ferrero Rocher 24pc,18-02-2026,Online,None,191,649,0.0,123959.0,39,48344.01
TXN_021743,Tesco,UAE,Ferrero Rocher 24pc,19-02-2026,Retail,None,67,650,0.0,43550.0,31,13500.5
TXN_021744,Costco,USA,Ferrero Collection 15pc,17-02-2026,Retail,None,107,611,0.0,65377.0,33,21574.41
TXN_021745,Amazon Fresh,Canada,Ferrero Collection 15pc,17-02-2026,Wholesale,None,99,602,0.0,59598.0,27,16091.46
TXN_021746,Walmart,Canada,Ferrero Rocher 32pc,22-02-2026,Online,None,87,719,0.0,62553.0,38,23770.14
TXN_021747,Costco,India,Ferrero Rocher 32pc,18-02-2026,Wholesale,None,141,728,0.0,102648.0,29,29767.92
TXN_021748,Costco,Singapore,Ferrero Collection 15pc,21-02-2026,Online,None,144,649,0.0,93456.0,36,33644.16
TXN_021749,Costco,UK,Ferrero Rocher 24pc,18-02-2026,Wholesale,Valentine Promo,127,630,0.15,68008.5,27,18362.3
TXN_021750,Tesco,UAE,Ferrero Rocher T3,21-02-2026,Offline,None,102,126,0.0,12852.0,29,3727.08
TXN_021751,Carrefour,UK,Ferrero Rocher T3,16-02-2026,Online,None,109,144,0.0,15696.0,36,5650.56
TXN_021752,Tesco,UAE,Ferrero Collection 15pc,22-02-2026,Wholesale,NewYear Sale,175,648,0.2,90720.0,29,26308.8
TXN_021753,Tesco,India,Ferrero Rocher T3,21-02-2026,Online,None,202,131,0.0,26462.0,35,9261.7
TXN_021754,Amazon Fresh,Singapore,Ferrero Rocher 24pc,22-02-2026,Offline,NewYear Sale,18,627,0.2,9028.8,29,2618.35
TXN_021755,Walmart,Singapore,Ferrero Rocher 24pc,20-02-2026,Retail,NewYear Sale,153,648,0.2,79315.2,33,26174.02
TXN_021756,Amazon Fresh,India,Ferrero Rocher 32pc,18-02-2026,Wholesale,None,157,746,0.0,117122.0,27,31622.94
TXN_021757,Carrefour,Australia,Ferrero Rocher 16pc,22-02-2026,Wholesale,Christmas Promo,117,470,0.25,41242.5,29,11960.32
TXN_021758,Costco,Singapore,Ferrero Rocher 16pc,18-02-2026,Online,None,29,481,0.0,13949.0,40,5579.6
TXN_021759,Amazon Fresh,Singapore,Ferrero Rocher 24pc,16-02-2026,Online,None,160,626,0.0,100160.0,39,39062.4
TXN_021760,Tesco,UAE,Ferrero Rocher 16pc,20-02-2026,Retail,Buy1Get1,75,485,0.5,18187.5,34,6183.75
TXN_021761,Carrefour,UAE,Ferrero Rocher 24pc,18-02-2026,Wholesale,Christmas Promo,76,650,0.25,37050.0,29,10744.5
TXN_021762,Costco,UK,Ferrero Rocher 32pc,22-02-2026,Retail,None,14,726,0.0,10164.0,33,3354.12
TXN_021763,Walmart,UK,Ferrero Rocher T3,19-02-2026,Offline,Christmas Promo,222,131,0.25,21811.5,30,6543.45
TXN_021764,Amazon Fresh,India,Ferrero Rocher 24pc,21-02-2026,Retail,None,95,639,0.0,60705.0,34,20639.7
TXN_021765,Walmart,UAE,Ferrero Rocher T3,17-02-2026,Offline,None,74,141,0.0,10434.0,32,3338.88
TXN_021766,Amazon Fresh,UAE,Ferrero Rocher T3,22-02-2026,Wholesale,None,11,128,0.0,1408.0,27,380.16
TXN_021767,Amazon Fresh,UK,Ferrero Rocher 24pc,21-02-2026,Retail,None,33,642,0.0,21186.0,32,6779.52
TXN_021768,Amazon Fresh,Singapore,Ferrero Rocher 16pc,18-02-2026,Wholesale,Diwali Promo,108,487,0.15,44706.6,25,11176.65
TXN_021769,Amazon Fresh,Canada,Ferrero Rocher 24pc,21-02-2026,Wholesale,None,81,647,0.0,52407.0,29,15198.03
TXN_021770,Amazon Fresh,India,Ferrero Rocher 24pc,22-02-2026,Wholesale,None,19,639,0.0,12141.0,28,3399.48
TXN_021771,Carrefour,UK,Ferrero Rocher 32pc,17-02-2026,Online,Buy1Get1,32,713,0.5,11408.0,38,4335.04
TXN_021772,Carrefour,Singapore,Ferrero Rocher 32pc,20-02-2026,Wholesale,None,23,732,0.0,16836.0,25,4209.0
TXN_021773,Walmart,India,Ferrero Rocher 32pc,18-02-2026,Online,Christmas Promo,224,702,0.25,117936.0,37,43636.32
TXN_021774,Tesco,Singapore,Ferrero Collection 15pc,20-02-2026,Wholesale,None,97,646,0.0,62662.0,29,18171.98
TXN_021775,Costco,UAE,Ferrero Rocher 24pc,20-02-2026,Online,Christmas Promo,35,625,0.25,16406.25,35,5742.19
TXN_021776,Costco,Canada,Ferrero Rocher 16pc,18-02-2026,Retail,None,182,484,0.0,88088.0,30,26426.4
TXN_021777,Carrefour,Canada,Ferrero Rocher 24pc,17-02-2026,Online,None,46,638,0.0,29348.0,35,10271.8
TXN_021778,Amazon Fresh,UK,Ferrero Collection 15pc,19-02-2026,Online,None,242,610,0.0,147620.0,40,59048.0
TXN_021779,Amazon Fresh,USA,Ferrero Collection 15pc,16-02-2026,Wholesale,None,250,634,0.0,158500.0,29,45965.0
TXN_021780,Carrefour,UAE,Ferrero Rocher T3,19-02-2026,Retail,None,26,140,0.0,3640.0,30,1092.0
TXN_021781,Tesco,USA,Ferrero Rocher T3,19-02-2026,Offline,None,62,120,0.0,7440.0,33,2455.2
TXN_021782,Amazon Fresh,Singapore,Ferrero Rocher 32pc,22-02-2026,Wholesale,None,37,728,0.0,26936.0,26,7003.36
TXN_021783,Amazon Fresh,Australia,Ferrero Rocher 24pc,21-02-2026,Offline,None,15,633,0.0,9495.0,28,2658.6
TXN_021784,Walmart,India,Ferrero Rocher 16pc,20-02-2026,Offline,None,201,488,0.0,98088.0,33,32369.04
TXN_021785,Amazon Fresh,USA,Ferrero Rocher 24pc,20-02-2026,Online,None,216,604,0.0,130464.0,36,46967.04
TXN_021786,Costco,Canada,Ferrero Rocher 24pc,22-02-2026,Retail,Buy1Get1,140,610,0.5,42700.0,31,13237.0
TXN_021787,Tesco,UK,Ferrero Rocher 16pc,17-02-2026,Wholesale,None,123,454,0.0,55842.0,28,15635.76
TXN_021788,Amazon Fresh,Australia,Ferrero Rocher 16pc,19-02-2026,Offline,Diwali Promo,134,454,0.15,51710.6,30,15513.18
TXN_021789,Walmart,Singapore,Ferrero Rocher 16pc,20-02-2026,Online,None,56,496,0.0,27776.0,36,9999.36
TXN_021790,Costco,India,Ferrero Rocher T3,21-02-2026,Wholesale,Christmas Promo,54,148,0.25,5994.0,29,1738.26
TXN_021791,Tesco,Singapore,Ferrero Collection 15pc,20-02-2026,Wholesale,None,15,612,0.0,9180.0,28,2570.4
TXN_021792,Tesco,Australia,Ferrero Collection 15pc,21-02-2026,Wholesale,Diwali Promo,47,622,0.15,24848.9,29,7206.18
TXN_021793,Tesco,USA,Ferrero Rocher 32pc,21-02-2026,Online,Valentine Promo,112,702,0.15,66830.4,40,26732.16
TXN_021794,Amazon Fresh,UAE,Ferrero Rocher 32pc,22-02-2026,Offline,None,70,714,0.0,49980.0,33,16493.4
TXN_021795,Tesco,Australia,Ferrero Collection 15pc,21-02-2026,Offline,Buy1Get1,69,614,0.5,21183.0,31,6566.73
TXN_021796,Amazon Fresh,UAE,Ferrero Rocher 24pc,20-02-2026,Retail,None,65,644,0.0,41860.0,34,14232.4
TXN_021797,Tesco,UAE,Ferrero Rocher 16pc,16-02-2026,Offline,Valentine Promo,125,478,0.15,50787.5,33,16759.88
TXN_021798,Tesco,Australia,Ferrero Rocher 32pc,22-02-2026,Wholesale,None,71,730,0.0,51830.0,27,13994.1
TXN_021799,Walmart,Australia,Ferrero Collection 15pc,19-02-2026,Offline,Buy1Get1,98,641,0.5,31409.0,33,10364.97
TXN_021800,Carrefour,Australia,Ferrero Rocher T3,22-02-2026,Offline,None,121,126,0.0,15246.0,28,4268.88
TXN_021801,Carrefour,UAE,Ferrero Rocher 32pc,18-02-2026,Offline,None,28,705,0.0,19740.0,31,6119.4
TXN_021802,Walmart,UAE,Ferrero Collection 15pc,21-02-2026,Retail,Diwali Promo,125,611,0.15,64918.75,34,22072.38
TXN_021803,Amazon Fresh,UK,Ferrero Rocher 32pc,22-02-2026,Retail,None,128,745,0.0,95360.0,32,30515.2
TXN_021804,Carrefour,India,Ferrero Rocher T3,19-02-2026,Offline,None,149,122,0.0,18178.0,33,5998.74
TXN_021805,Tesco,USA,Ferrero Rocher 32pc,21-02-2026,Offline,None,26,714,0.0,18564.0,30,5569.2
TXN_021806,Costco,Canada,Ferrero Rocher 24pc,20-02-2026,Wholesale,None,92,649,0.0,59708.0,26,15524.08
TXN_021807,Carrefour,Canada,Ferrero Rocher T3,16-02-2026,Online,None,106,125,0.0,13250.0,36,4770.0
TXN_021808,Tesco,UAE,Ferrero Collection 15pc,16-02-2026,Wholesale,None,14,605,0.0,8470.0,26,2202.2
TXN_021809,Tesco,UK,Ferrero Rocher 16pc,19-02-2026,Retail,Diwali Promo,182,485,0.15,75029.5,33,24759.74
TXN_021810,Tesco,Singapore,Ferrero Rocher 32pc,21-02-2026,Online,None,130,706,0.0,91780.0,37,33958.6
TXN_021811,Costco,Australia,Ferrero Rocher 24pc,19-02-2026,Offline,Diwali Promo,160,614,0.15,83504.0,31,25886.24
